#	X	Y
	170	9.3565224E-4
	171	9.352993E-4
	172	9.3494635E-4
	173	9.345972E-4
	174	9.342362E-4
	175	9.3388755E-4
	176	9.3353447E-4
	177	9.331837E-4
	178	9.3282893E-4
	179	9.3247846E-4
	180	9.32124E-4
	181	9.3178364E-4
	182	9.3142095E-4
	183	9.3107065E-4
	184	9.3072234E-4
	185	9.3037216E-4
	186	9.3002187E-4
	187	9.296782E-4
	188	9.293241E-4
	189	9.2897814E-4
	190	9.286282E-4
	191	9.2827016E-4
	192	9.279224E-4
	193	9.2758087E-4
	194	9.272275E-4
	195	9.268837E-4
	196	9.265323E-4
	197	9.261828E-4
	198	9.258376E-4
	199	9.2549005E-4
	200	9.25143E-4
	201	9.2479575E-4
	202	9.24453E-4
	203	9.241039E-4
	204	9.237693E-4
	205	9.2341815E-4
	206	9.2307746E-4
	207	9.2272856E-4
	208	9.2238386E-4
	209	9.220375E-4
	210	9.2169887E-4
	211	9.2135055E-4
	212	9.2100824E-4
	213	9.2066155E-4
	214	9.203213E-4
	215	9.199751E-4
	216	9.1963087E-4
	217	9.192931E-4
	218	9.189552E-4
	219	9.186092E-4
	220	9.1826706E-4
	221	9.179253E-4
	222	9.1757916E-4
	223	9.1724587E-4
	224	9.169043E-4
	225	9.1656065E-4
	226	9.1621897E-4
	227	9.158817E-4
	228	9.155463E-4
	229	9.152051E-4
	230	9.1486576E-4
	231	9.145307E-4
	232	9.1418554E-4
	233	9.138505E-4
	234	9.135073E-4
	235	9.1317884E-4
	236	9.128399E-4
	237	9.125009E-4
	238	9.1216434E-4
	239	9.118255E-4
	240	9.114868E-4
	241	9.111463E-4
	242	9.108159E-4
	243	9.104753E-4
	244	9.10143E-4
	245	9.098086E-4
	246	9.0947247E-4
	247	9.0913445E-4
	248	9.0880436E-4
	249	9.0846623E-4
	250	9.081302E-4
	251	9.0780033E-4
	252	9.074644E-4
	253	9.0713263E-4
	254	9.067969E-4
	255	9.0646726E-4
	256	9.061295E-4
	257	9.058021E-4
	258	9.054622E-4
	259	9.0513716E-4
	260	9.047995E-4
	261	9.044683E-4
	262	9.0414094E-4
	263	9.038098E-4
	264	9.034787E-4
	265	9.0314366E-4
	266	9.0281863E-4
	267	9.024795E-4
	268	9.021587E-4
	269	9.018198E-4
	270	9.014972E-4
	271	9.011622E-4
	272	9.0084196E-4
	273	9.0050325E-4
	274	9.001787E-4
	275	8.998503E-4
	276	8.995176E-4
	277	8.991932E-4
	278	8.9886296E-4
	279	8.9853664E-4
	280	8.9821254E-4
	281	8.978825E-4
	282	8.9755835E-4
	283	8.9722825E-4
	284	8.969024E-4
	285	8.9658063E-4
	286	8.962486E-4
	287	8.959251E-4
	288	8.956052E-4
	289	8.9527364E-4
	290	8.9495204E-4
	291	8.9463056E-4
	292	8.94301E-4
	293	8.939758E-4
	294	8.936563E-4
	295	8.933268E-4
	296	8.930057E-4
	297	8.9268276E-4
	298	8.923556E-4
	299	8.9203636E-4
	300	8.917132E-4
	301	8.9139235E-4
	302	8.9106336E-4
	303	8.907404E-4
	304	8.9042145E-4
	305	8.9010084E-4
	306	8.8978227E-4
	307	8.894597E-4
	308	8.8913686E-4
	309	8.888205E-4
	310	8.8849606E-4
	311	8.881715E-4
	312	8.878553E-4
	313	8.875327E-4
	314	8.8721875E-4
	315	8.8689843E-4
	316	8.8657637E-4
	317	8.8625634E-4
	318	8.8594033E-4
	319	8.856204E-4
	320	8.8530243E-4
	321	8.8498264E-4
	322	8.846668E-4
	323	8.843512E-4
	324	8.8403147E-4
	325	8.837177E-4
	326	8.8340003E-4
	327	8.8308274E-4
	328	8.827611E-4
	329	8.824377E-4
	330	8.8212814E-4
	331	8.818111E-4
	332	8.814997E-4
	333	8.811805E-4
	334	8.808694E-4
	335	8.8055665E-4
	336	8.802355E-4
	337	8.799245E-4
	338	8.796096E-4
	339	8.792947E-4
	340	8.789798E-4
	341	8.786691E-4
	342	8.7835034E-4
	343	8.7803975E-4
	344	8.777268E-4
	345	8.774126E-4
	346	8.770998E-4
	347	8.767934E-4
	348	8.7648304E-4
	349	8.761708E-4
	350	8.758566E-4
	351	8.755462E-4
	352	8.7523204E-4
	353	8.749219E-4
	354	8.7460794E-4
	355	8.7429973E-4
	356	8.739879E-4
	357	8.7367976E-4
	358	8.7336195E-4
	359	8.7305834E-4
	360	8.727524E-4
	361	8.724388E-4
	362	8.7213295E-4
	363	8.718192E-4
	364	8.715198E-4
	365	8.712085E-4
	366	8.708971E-4
	367	8.7058765E-4
	368	8.702761E-4
	369	8.699707E-4
	370	8.696676E-4
	371	8.693623E-4
	372	8.690491E-4
	373	8.6874026E-4
	374	8.6844095E-4
	375	8.68132E-4
	376	8.6782523E-4
	377	8.675162E-4
	378	8.672136E-4
	379	8.669065E-4
	380	8.66596E-4
	381	8.6629123E-4
	382	8.659905E-4
	383	8.656839E-4
	384	8.653754E-4
	385	8.6508086E-4
	386	8.6477445E-4
	387	8.6446607E-4
	388	8.641718E-4
	389	8.6386345E-4
	390	8.6355524E-4
	391	8.6325675E-4
	392	8.6295465E-4
	393	8.626485E-4
	394	8.623405E-4
	395	8.620445E-4
	396	8.617346E-4
	397	8.614387E-4
	398	8.6113304E-4
	399	8.6083694E-4
	400	8.6053327E-4
	401	8.6023565E-4
	402	8.599361E-4
	403	8.596324E-4
	404	8.593368E-4
	405	8.5902936E-4
	406	8.587297E-4
	407	8.584284E-4
	408	8.581292E-4
	409	8.578297E-4
	410	8.5753255E-4
	411	8.5723086E-4
	412	8.569319E-4
	413	8.5663487E-4
	414	8.563356E-4
	415	8.5603877E-4
	416	8.557397E-4
	417	8.5544295E-4
	418	8.5514993E-4
	419	8.54851E-4
	420	8.5454644E-4
	421	8.542576E-4
	422	8.5395516E-4
	423	8.536621E-4
	424	8.533717E-4
	425	8.530653E-4
	426	8.5277634E-4
	427	8.52476E-4
	428	8.521838E-4
	429	8.518853E-4
	430	8.515869E-4
	431	8.512926E-4
	432	8.509944E-4
	433	8.5070415E-4
	434	8.5040997E-4
	435	8.501099E-4
	436	8.4981974E-4
	437	8.495278E-4
	438	8.4923184E-4
	439	8.4894E-4
	440	8.486499E-4
	441	8.4835035E-4
	442	8.4806455E-4
	443	8.4776664E-4
	444	8.47479E-4
	445	8.471854E-4
	446	8.468899E-4
	447	8.4660016E-4
	448	8.463126E-4
	449	8.460133E-4
	450	8.457239E-4
	451	8.4543263E-4
	452	8.4514334E-4
	453	8.448517E-4
	454	8.445588E-4
	455	8.4427133E-4
	456	8.4398035E-4
	457	8.436914E-4
	458	8.4339816E-4
	459	8.4310735E-4
	460	8.4282213E-4
	461	8.425313E-4
	462	8.4223447E-4
	463	8.4195135E-4
	464	8.4166473E-4
	465	8.4137975E-4
	466	8.4109127E-4
	467	8.4080285E-4
	468	8.4051024E-4
	469	8.402198E-4
	470	8.399368E-4
	471	8.3964854E-4
	472	8.3935424E-4
	473	8.390716E-4
	474	8.3878153E-4
	475	8.3850475E-4
	476	8.3821674E-4
	477	8.3792675E-4
	478	8.3764445E-4
	479	8.373563E-4
	480	8.370759E-4
	481	8.367782E-4
	482	8.3649217E-4
	483	8.3621405E-4
	484	8.3592813E-4
	485	8.356462E-4
	486	8.353584E-4
	487	8.350726E-4
	488	8.347908E-4
	489	8.3451084E-4
	490	8.342254E-4
	491	8.339399E-4
	492	8.3365606E-4
	493	8.3337654E-4
	494	8.3309313E-4
	495	8.328116E-4
	496	8.325224E-4
	497	8.32245E-4
	498	8.3196536E-4
	499	8.316802E-4
	500	8.3139894E-4
	501	8.3111785E-4
	502	8.308328E-4
	503	8.305534E-4
	504	8.3027047E-4
	505	8.299912E-4
	506	8.297103E-4
	507	8.2942547E-4
	508	8.2914846E-4
	509	8.2886545E-4
	510	8.2858466E-4
	511	8.2830596E-4
	512	8.2802516E-4
	513	8.277485E-4
	514	8.2747196E-4
	515	8.271932E-4
	516	8.269127E-4
	517	8.2663004E-4
	518	8.263496E-4
	519	8.260731E-4
	520	8.257928E-4
	521	8.255163E-4
	522	8.252322E-4
	523	8.2496356E-4
	524	8.246873E-4
	525	8.24409E-4
	526	8.241291E-4
	527	8.2385074E-4
	528	8.2357845E-4
	529	8.2330033E-4
	530	8.2302245E-4
	531	8.227464E-4
	532	8.224688E-4
	533	8.221967E-4
	534	8.2191883E-4
	535	8.216429E-4
	536	8.213652E-4
	537	8.210895E-4
	538	8.208195E-4
	539	8.205439E-4
	540	8.202644E-4
	541	8.19987E-4
	542	8.197231E-4
	543	8.194454E-4
	544	8.1916444E-4
	545	8.1889296E-4
	546	8.1862323E-4
	547	8.183498E-4
	548	8.180727E-4
	549	8.178053E-4
	550	8.175302E-4
	551	8.172548E-4
	552	8.169859E-4
	553	8.1671256E-4
	554	8.164414E-4
	555	8.161664E-4
	556	8.158975E-4
	557	8.156226E-4
	558	8.153592E-4
	559	8.150806E-4
	560	8.1481173E-4
	561	8.1453327E-4
	562	8.142701E-4
	563	8.139976E-4
	564	8.137286E-4
	565	8.1345416E-4
	566	8.1318343E-4
	567	8.129149E-4
	568	8.126482E-4
	569	8.123814E-4
	570	8.121091E-4
	571	8.118447E-4
	572	8.115667E-4
	573	8.1129634E-4
	574	8.110353E-4
	575	8.107575E-4
	576	8.1049884E-4
	577	8.102247E-4
	578	8.099623E-4
	579	8.0969045E-4
	580	8.0942444E-4
	581	8.091544E-4
	582	8.0889213E-4
	583	8.0862216E-4
	584	8.0835226E-4
	585	8.0808625E-4
	586	8.078242E-4
	587	8.075564E-4
	588	8.072866E-4
	589	8.0701907E-4
	590	8.067611E-4
	591	8.064915E-4
	592	8.0622965E-4
	593	8.059601E-4
	594	8.056945E-4
	595	8.054289E-4
	596	8.051634E-4
	597	8.049018E-4
	598	8.0463244E-4
	599	8.0437463E-4
	600	8.0409984E-4
	601	8.0384384E-4
	602	8.03579E-4
	603	8.03306E-4
	604	8.0305216E-4
	605	8.0277934E-4
	606	8.0252765E-4
	607	8.0226094E-4
	608	8.019957E-4
	609	8.0173655E-4
	610	8.014678E-4
	611	8.0120657E-4
	612	8.0094946E-4
	613	8.0068095E-4
	614	8.004259E-4
	615	8.0016314E-4
	616	7.998983E-4
	617	7.996375E-4
	618	7.993727E-4
	619	7.991119E-4
	620	7.988571E-4
	621	7.985849E-4
	622	7.983281E-4
	623	7.980695E-4
	624	7.978107E-4
	625	7.9755235E-4
	626	7.972898E-4
	627	7.9702924E-4
	628	7.967784E-4
	629	7.965066E-4
	630	7.9624844E-4
	631	7.959919E-4
	632	7.957354E-4
	633	7.9547346E-4
	634	7.952133E-4
	635	7.949569E-4
	636	7.946986E-4
	637	7.9444645E-4
	638	7.9417875E-4
	639	7.939264E-4
	640	7.9366844E-4
	641	7.93403E-4
	642	7.931527E-4
	643	7.928929E-4
	644	7.926369E-4
	645	7.9238485E-4
	646	7.921214E-4
	647	7.918655E-4
	648	7.916116E-4
	649	7.9135585E-4
	650	7.910966E-4
	651	7.9084473E-4
	652	7.905889E-4
	653	7.9032785E-4
	654	7.900835E-4
	655	7.8981486E-4
	656	7.895648E-4
	657	7.893075E-4
	658	7.890521E-4
	659	7.888045E-4
	660	7.8854733E-4
	661	7.8829203E-4
	662	7.8804255E-4
	663	7.8778353E-4
	664	7.8753405E-4
	665	7.8727124E-4
	666	7.8701816E-4
	667	7.8676676E-4
	668	7.865138E-4
	669	7.862608E-4
	670	7.860117E-4
	671	7.8575854E-4
	672	7.8550563E-4
	673	7.8525447E-4
	674	7.8500167E-4
	675	7.8474893E-4
	676	7.844963E-4
	677	7.842453E-4
	678	7.839927E-4
	679	7.837397E-4
	680	7.8349083E-4
	681	7.832384E-4
	682	7.8298786E-4
	683	7.827371E-4
	684	7.824864E-4
	685	7.82236E-4
	686	7.8198535E-4
	687	7.817347E-4
	688	7.8148255E-4
	689	7.81232E-4
	690	7.8098563E-4
	691	7.8073144E-4
	692	7.8048103E-4
	693	7.8023446E-4
	694	7.7999017E-4
	695	7.7972864E-4
	696	7.7949534E-4
	697	7.792398E-4
	698	7.789896E-4
	699	7.787452E-4
	700	7.784914E-4
	701	7.7824167E-4
	702	7.779971E-4
	703	7.777475E-4
	704	7.7749573E-4
	705	7.7725155E-4
	706	7.7700196E-4
	707	7.7676174E-4
	708	7.765156E-4
	709	7.7626586E-4
	710	7.7601813E-4
	711	7.7577424E-4
	712	7.755192E-4
	713	7.752808E-4
	714	7.75037E-4
	715	7.747859E-4
	716	7.7453465E-4
	717	7.74289E-4
	718	7.7405106E-4
	719	7.738074E-4
	720	7.735564E-4
	721	7.733107E-4
	722	7.7306724E-4
	723	7.728201E-4
	724	7.725803E-4
	725	7.723369E-4
	726	7.7208783E-4
	727	7.7184994E-4
	728	7.7160675E-4
	729	7.7135436E-4
	730	7.71111E-4
	731	7.7087735E-4
	732	7.706322E-4
	733	7.703854E-4
	734	7.701386E-4
	735	7.698934E-4
	736	7.696543E-4
	737	7.6941296E-4
	738	7.691646E-4
	739	7.689255E-4
	740	7.6868443E-4
	741	7.6843984E-4
	742	7.682044E-4
	743	7.6795963E-4
	744	7.677152E-4
	745	7.6748E-4
	746	7.67239E-4
	747	7.669928E-4
	748	7.6675386E-4
	749	7.665115E-4
	750	7.662688E-4
	751	7.660228E-4
	752	7.6578965E-4
	753	7.655455E-4
	754	7.653049E-4
	755	7.650681E-4
	756	7.6482224E-4
	757	7.6458906E-4
	758	7.6434854E-4
	759	7.6411024E-4
	760	7.638681E-4
	761	7.6362595E-4
	762	7.633877E-4
	763	7.631457E-4
	764	7.629149E-4
	765	7.626732E-4
	766	7.624312E-4
	767	7.6220045E-4
	768	7.619549E-4
	769	7.6172047E-4
	770	7.614824E-4
	771	7.612498E-4
	772	7.610065E-4
	773	7.607684E-4
	774	7.605343E-4
	775	7.602927E-4
	776	7.6005864E-4
	777	7.59817E-4
	778	7.59583E-4
	779	7.593471E-4
	780	7.591148E-4
	781	7.588734E-4
	782	7.5864163E-4
	783	7.5840193E-4
	784	7.581663E-4
	785	7.5793633E-4
	786	7.576952E-4
	787	7.57452E-4
	788	7.572257E-4
	789	7.56992E-4
	790	7.56751E-4
	791	7.565211E-4
	792	7.56282E-4
	793	7.560501E-4
	794	7.5581495E-4
	795	7.5558503E-4
	796	7.553443E-4
	797	7.551091E-4
	798	7.548737E-4
	799	7.5464236E-4
	800	7.544092E-4
	801	7.541742E-4
	802	7.5394264E-4
	803	7.5370376E-4
	804	7.534763E-4
	805	7.532412E-4
	806	7.5301016E-4
	807	7.527828E-4
	808	7.5254595E-4
	809	7.5231306E-4
	810	7.5208745E-4
	811	7.518488E-4
	812	7.5161795E-4
	813	7.5138896E-4
	814	7.511539E-4
	815	7.509212E-4
	816	7.5069425E-4
	817	7.504596E-4
	818	7.5022865E-4
	819	7.5000175E-4
	820	7.497653E-4
	821	7.4953644E-4
	822	7.493077E-4
	823	7.490788E-4
	824	7.488426E-4
	825	7.486175E-4
	826	7.483852E-4
	827	7.4815843E-4
	828	7.4792036E-4
	829	7.4769737E-4
	830	7.474616E-4
	831	7.472346E-4
	832	7.470098E-4
	833	7.467797E-4
	834	7.4654573E-4
	835	7.4632105E-4
	836	7.460926E-4
	837	7.4586424E-4
	838	7.456322E-4
	839	7.4540393E-4
	840	7.4517564E-4
	841	7.4495113E-4
	842	7.447249E-4
	843	7.444911E-4
	844	7.442668E-4
	845	7.440386E-4
	846	7.4381416E-4
	847	7.435861E-4
	848	7.4335444E-4
	849	7.431265E-4
	850	7.4290053E-4
	851	7.426763E-4
	852	7.424485E-4
	853	7.422152E-4
	854	7.419983E-4
	855	7.417706E-4
	856	7.4154476E-4
	857	7.413227E-4
	858	7.410967E-4
	859	7.40862E-4
	860	7.4064714E-4
	861	7.404138E-4
	862	7.4018823E-4
	863	7.399664E-4
	864	7.397409E-4
	865	7.395154E-4
	866	7.392897E-4
	867	7.390625E-4
	868	7.388424E-4
	869	7.3861703E-4
	870	7.38397E-4
	871	7.381698E-4
	872	7.379462E-4
	873	7.377247E-4
	874	7.374992E-4
	875	7.3727407E-4
	876	7.3705264E-4
	877	7.3682924E-4
	878	7.366078E-4
	879	7.363809E-4
	880	7.361574E-4
	881	7.359306E-4
	882	7.3570566E-4
	883	7.3548954E-4
	884	7.3526474E-4
	885	7.3504157E-4
	886	7.348241E-4
	887	7.34601E-4
	888	7.3437823E-4
	889	7.3415885E-4
	890	7.3393586E-4
	891	7.3371123E-4
	892	7.334957E-4
	893	7.3327275E-4
	894	7.330498E-4
	895	7.32827E-4
	896	7.3260965E-4
	897	7.323888E-4
	898	7.321645E-4
	899	7.319491E-4
	900	7.317283E-4
	901	7.315056E-4
	902	7.312867E-4
	903	7.310641E-4
	904	7.308419E-4
	905	7.3063036E-4
	906	7.304058E-4
	907	7.3019264E-4
	908	7.2997017E-4
	909	7.297552E-4
	910	7.295348E-4
	911	7.2931615E-4
	912	7.290994E-4
	913	7.2887714E-4
	914	7.2865526E-4
	915	7.284383E-4
	916	7.2822906E-4
	917	7.2800694E-4
	918	7.277848E-4
	919	7.2756835E-4
	920	7.2734983E-4
	921	7.2712783E-4
	922	7.269151E-4
	923	7.266969E-4
	924	7.264769E-4
	925	7.2626607E-4
	926	7.2604977E-4
	927	7.258315E-4
	928	7.256097E-4
	929	7.253936E-4
	930	7.251738E-4
	931	7.249631E-4
	932	7.247486E-4
	933	7.2453055E-4
	934	7.2431087E-4
	935	7.240949E-4
	936	7.2388054E-4
	937	7.236701E-4
	938	7.2345056E-4
	939	7.2323636E-4
	940	7.230205E-4
	941	7.228011E-4
	942	7.2259427E-4
	943	7.223749E-4
	944	7.221608E-4
	945	7.219467E-4
	946	7.2172744E-4
	947	7.215155E-4
	948	7.2130153E-4
	949	7.2108605E-4
	950	7.208706E-4
	951	7.206604E-4
	952	7.2045205E-4
	953	7.202311E-4
	954	7.200156E-4
	955	7.198055E-4
	956	7.1959384E-4
	957	7.193765E-4
	958	7.191665E-4
	959	7.1895134E-4
	960	7.187396E-4
	961	7.185224E-4
	962	7.183165E-4
	963	7.1810454E-4
	964	7.178877E-4
	965	7.176779E-4
	966	7.174645E-4
	967	7.1725145E-4
	968	7.170418E-4
	969	7.1682845E-4
	970	7.166171E-4
	971	7.1640743E-4
	972	7.1619614E-4
	973	7.159833E-4
	974	7.1577565E-4
	975	7.1556075E-4
	976	7.1534957E-4
	977	7.151454E-4
	978	7.1493245E-4
	979	7.147251E-4
	980	7.1451406E-4
	981	7.142994E-4
	982	7.1409007E-4
	983	7.1388273E-4
	984	7.136663E-4
	985	7.13459E-4
	986	7.1325176E-4
	987	7.130372E-4
	988	7.1283366E-4
	989	7.126193E-4
	990	7.124157E-4
	991	7.1220467E-4
	992	7.1199937E-4
	993	7.117887E-4
	994	7.115762E-4
	995	7.113711E-4
	996	7.111586E-4
	997	7.1095687E-4
	998	7.1073935E-4
	999	7.1053405E-4
	1000	7.103272E-4
	1001	7.1012037E-4
	1002	7.099116E-4
	1003	7.0970843E-4
	1004	7.0949446E-4
	1005	7.09293E-4
	1006	7.090791E-4
	1007	7.088779E-4
	1008	7.0866925E-4
	1009	7.084573E-4
	1010	7.08258E-4
	1011	7.080462E-4
	1012	7.0783973E-4
	1013	7.0763123E-4
	1014	7.074303E-4
	1015	7.072219E-4
	1016	7.070155E-4
	1017	7.0680905E-4
	1018	7.066063E-4
	1019	7.0639444E-4
	1020	7.0619007E-4
	1021	7.059872E-4
	1022	7.0578104E-4
	1023	7.0557476E-4
	1024	7.053738E-4
	1025	7.051714E-4
	1026	7.049596E-4
	1027	7.047555E-4
	1028	7.045583E-4
	1029	7.043467E-4
	1030	7.041441E-4
	1031	7.0393825E-4
	1032	7.0373394E-4
	1033	7.035264E-4
	1034	7.0332404E-4
	1035	7.0312875E-4
	1036	7.0291583E-4
	1037	7.0271356E-4
	1038	7.0250785E-4
	1039	7.023056E-4
	1040	7.02107E-4
	1041	7.0189574E-4
	1042	7.0169923E-4
	1043	7.0149713E-4
	1044	7.012879E-4
	1045	7.010875E-4
	1046	7.008819E-4
	1047	7.006835E-4
	1048	7.0047437E-4
	1049	7.002796E-4
	1050	7.00078E-4
	1051	6.998689E-4
	1052	6.9967064E-4
	1053	6.994705E-4
	1054	6.9926516E-4
	1055	6.990633E-4
	1056	6.988669E-4
	1057	6.9865806E-4
	1058	6.984599E-4
	1059	6.982583E-4
	1060	6.980638E-4
	1061	6.978569E-4
	1062	6.9765537E-4
	1063	6.97461E-4
	1064	6.972523E-4
	1065	6.9705443E-4
	1066	6.968529E-4
	1067	6.966587E-4
	1068	6.9645373E-4
	1069	6.9625233E-4
	1070	6.960546E-4
	1071	6.9585687E-4
	1072	6.9565355E-4
	1073	6.954523E-4
	1074	6.9525826E-4
	1075	6.9504994E-4
	1076	6.9485424E-4
	1077	6.946528E-4
	1078	6.9445727E-4
	1079	6.942596E-4
	1080	6.94055E-4
	1081	6.9385936E-4
	1082	6.936635E-4
	1083	6.934644E-4
	1084	6.932599E-4
	1085	6.9306605E-4
	1086	6.928706E-4
	1087	6.9266977E-4
	1088	6.924687E-4
	1089	6.922715E-4
	1090	6.920778E-4
	1091	6.918806E-4
	1092	6.91685E-4
	1093	6.914898E-4
	1094	6.9128536E-4
	1095	6.910883E-4
	1096	6.9089315E-4
	1097	6.906977E-4
	1098	6.9049903E-4
	1099	6.903021E-4
	1100	6.901015E-4
	1101	6.899061E-4
	1102	6.8971113E-4
	1103	6.8951776E-4
	1104	6.8932096E-4
	1105	6.89124E-4
	1106	6.8893074E-4
	1107	6.887287E-4
	1108	6.8853545E-4
	1109	6.88337E-4
	1110	6.881438E-4
	1111	6.8795227E-4
	1112	6.87754E-4
	1113	6.875609E-4
	1114	6.873659E-4
	1115	6.871657E-4
	1116	6.869675E-4
	1117	6.867745E-4
	1118	6.865832E-4
	1119	6.8638514E-4
	1120	6.861922E-4
	1121	6.859957E-4
	1122	6.858064E-4
	1123	6.8560994E-4
	1124	6.854173E-4
	1125	6.8522454E-4
	1126	6.850317E-4
	1127	6.8483E-4
	1128	6.846427E-4
	1129	6.844449E-4
	1130	6.8425224E-4
	1131	6.8405597E-4
	1132	6.838634E-4
	1133	6.8367075E-4
	1134	6.8347825E-4
	1135	6.8328413E-4
	1136	6.830896E-4
	1137	6.82901E-4
	1138	6.827082E-4
	1139	6.825107E-4
	1140	6.8232545E-4
	1141	6.821295E-4
	1142	6.819372E-4
	1143	6.817449E-4
	1144	6.8155257E-4
	1145	6.813637E-4
	1146	6.811699E-4
	1147	6.809757E-4
	1148	6.807889E-4
	1149	6.805932E-4
	1150	6.8040105E-4
	1151	6.8021077E-4
	1152	6.800187E-4
	1153	6.7983003E-4
	1154	6.7963643E-4
	1155	6.794478E-4
	1156	6.792558E-4
	1157	6.7906926E-4
	1158	6.7887735E-4
	1159	6.786905E-4
	1160	6.784969E-4
	1161	6.783051E-4
	1162	6.7811663E-4
	1163	6.7792484E-4
	1164	6.777365E-4
	1165	6.77543E-4
	1166	6.773514E-4
	1167	6.7716505E-4
	1168	6.769805E-4
	1169	6.767816E-4
	1170	6.765989E-4
	1171	6.7641266E-4
	1172	6.762209E-4
	1173	6.760294E-4
	1174	6.7584333E-4
	1175	6.7565165E-4
	1176	6.7546207E-4
	1177	6.75274E-4
	1178	6.7508966E-4
	1179	6.749017E-4
	1180	6.7471375E-4
	1181	6.745242E-4
	1182	6.743345E-4
	1183	6.7414506E-4
	1184	6.739572E-4
	1185	6.737644E-4
	1186	6.735855E-4
	1187	6.7339774E-4
	1188	6.7320844E-4
	1189	6.7301723E-4
	1190	6.72833E-4
	1191	6.7264383E-4
	1192	6.724597E-4
	1193	6.7227054E-4
	1194	6.720846E-4
	1195	6.718971E-4
	1196	6.717115E-4
	1197	6.71524E-4
	1198	6.7134004E-4
	1199	6.711475E-4
	1200	6.7096704E-4
	1201	6.707832E-4
	1202	6.70596E-4
	1203	6.7040516E-4
	1204	6.702178E-4
	1205	6.700395E-4
	1206	6.6985225E-4
	1207	6.696633E-4
